,사용월,호선명,지하철역,04시-05시 승차인원,04시-05시 하차인원,05시-06시 승차인원,05시-06시 하차인원,06시-07시 승차인원,06시-07시 하차인원,07시-08시 승차인원,07시-08시 하차인원,08시-09시 승차인원,08시-09시 하차인원,09시-10시 승차인원,09시-10시 하차인원,10시-11시 승차인원,10시-11시 하차인원,11시-12시 승차인원,11시-12시 하차인원,12시-13시 승차인원,12시-13시 하차인원,13시-14시 승차인원,13시-14시 하차인원,14시-15시 승차인원,14시-15시 하차인원,15시-16시 승차인원,15시-16시 하차인원,16시-17시 승차인원,16시-17시 하차인원,17시-18시 승차인원,17시-18시 하차인원,18시-19시 승차인원,18시-19시 하차인원,19시-20시 승차인원,19시-20시 하차인원,20시-21시 승차인원,20시-21시 하차인원,21시-22시 승차인원,21시-22시 하차인원,22시-23시 승차인원,22시-23시 하차인원,23시-24시 승차인원,23시-24시 하차인원,00시-01시 승차인원,00시-01시 하차인원,01시-02시 승차인원,01시-02시 하차인원,02시-03시 승차인원,02시-03시 하차인원,03시-04시 승차인원,03시-04시 하차인원,작업일자
71,202203,3호선,도곡,35,13,971,346,2929,4571,7996,12887,9574,17744,5953,13421,4558,6094,4799,5266,5711,5478,5699,6049,6147,5381,8041,5349,10240,5941,13715,6990,15162,9328,7602,7058,5175,4295,4512,3561,3843,3743,738,2407,6,1469,5,4,0,0,0,0,20220403
72,202203,3호선,독립문,137,3,4751,681,5438,4308,13627,12064,14607,17469,11919,11434,9637,11428,9575,10023,10497,9774,10670,10676,11099,9950,12179,10425,14717,10981,13212,12337,14575,15160,6886,11974,4716,6943,3924,6141,2729,6134,689,3881,2,3488,0,0,0,0,0,0,20220403
73,202203,3호선,동대입구,14,1,1270,1004,2418,8075,5271,12961,6496,44248,5352,28280,5311,18247,7310,15423,8199,14086,9700,15073,12953,12331,13882,8336,20217,8770,33322,10192,29974,12880,14542,6419,11887,3999,13764,4373,8822,3658,2413,2404,1,331,0,0,2,1,0,0,20220403
74,202203,3호선,매봉,7,1,1240,552,6003,7880,14371,19983,17246,57443,11523,34805,9765,13615,9816,10040,10738,9887,11382,10457,12866,8911,14849,10083,17121,10685,31663,14199,53057,19326,19356,13229,12210,7502,13212,6212,8533,6408,2312,3771,6,481,0,0,0,0,0,0,20220403
75,202203,3호선,무악재,14,1,1625,226,4617,2895,12260,2502,13627,5503,8301,3288,5645,3083,4988,3236,4976,3271,4866,3853,4315,4084,4219,4948,4815,6387,5733,8147,6096,13179,2443,10542,1844,6362,1333,5705,1114,5348,277,3511,0,1,0,0,0,0,0,0,20220403
76,202203,3호선,불광,12,2,8330,958,16599,4962,45238,9341,52220,28177,30044,25894,21435,22661,20608,20367,21954,21741,22129,24321,22163,23855,23648,25700,24031,29001,25125,34519,26303,50493,14514,40772,11099,23864,9511,19839,6101,17615,1965,12461,4,429,0,0,0,1,0,0,20220403
77,202203,3호선,수서,250,7,3985,1972,10239,12858,29238,29322,37262,45312,23632,26645,22620,18867,19223,15221,25137,19364,22091,18813,18593,19609,26451,23127,30101,24878,35824,29388,42719,41857,19739,31697,18960,19782,12143,16001,11962,16623,2862,7452,1,821,0,1,0,0,0,0,20220403
78,202203,3호선,신사,30,0,2200,1389,4678,17658,9102,40935,14383,101386,12500,130596,16165,62859,21399,43004,26899,42612,29427,45704,36496,43935,44079,40562,54262,41210,80312,45338,123059,56146,85069,29700,55489,12065,59273,8583,52361,7168,21752,5261,2,77,1,1,0,0,0,0,20220403
79,202203,3호선,안국,11,0,1384,1296,2630,18103,5284,78999,8277,83420,7543,49867,8444,32701,11938,33515,16282,31933,18699,34570,24182,31656,34670,25935,52224,21327,84766,18810,90709,17458,38799,8565,30305,4704,25618,3958,15652,3272,4194,2296,2,32,0,0,0,0,0,0,20220403
80,202203,3호선,압구정,53,2,2495,1904,6682,22477,13126,40725,19885,127966,16744,136949,20525,64968,26709,48232,31343,40695,33223,45322,40280,42258,47455,36986,58688,38812,77888,42840,121789,45345,83578,25762,63162,12290,45269,8874,32699,7692,8612,4903,8,1433,0,0,0,0,0,0,20220403
81,202203,3호선,약수,115,0,5664,778,8775,5358,23228,14831,33374,30794,22428,18093,15975,12748,14777,11965,16759,12849,16785,13161,15703,14943,17816,15919,18840,20415,22327,23777,29341,35444,15570,22812,11700,14611,11610,13719,9402,13215,3544,8725,6,1914,0,1,0,0,0,0,20220403
82,202203,3호선,양재(서초구청),76,0,4904,2221,12882,38682,30887,94077,40158,208581,28693,106112,27217,45567,29932,36119,31790,34457,36218,39968,38250,33771,45674,35373,59221,36281,105331,48194,176158,62393,71981,42629,50098,26360,44520,22552,30647,20101,7999,11398,6,1269,0,0,0,0,0,0,20220403
83,202203,3호선,연신내,281,9,24774,1602,45293,9756,116754,20653,134188,30776,76388,29909,50334,31082,46435,31440,51588,34584,48300,39308,44095,40649,44489,50771,51403,60164,45494,77641,42074,121448,28759,104673,21885,55467,20181,52367,17672,44621,6785,31778,6,2444,0,0,0,0,0,0,20220403
84,202203,3호선,오금,34,0,3332,4,6517,2006,22186,5171,25136,11860,12740,4853,7076,4176,6069,3843,6822,4574,6917,5376,5554,5116,5562,6622,6425,8018,8197,11185,10690,17976,4049,13701,2945,8404,2447,7509,1882,7990,446,4296,2,1503,0,0,0,0,0,0,20220403
85,202203,3호선,옥수,178,17,2467,785,8320,4206,19097,7962,24283,12910,16710,9562,11702,7547,10973,8319,11407,9809,12198,10914,11677,11495,12128,13389,13236,15787,14341,20564,15420,28049,9108,20531,6801,12232,6230,10852,4558,11173,1783,6414,1,85,0,1,0,0,0,0,20220403
86,202203,3호선,을지로3가,16,1,580,798,861,7583,1930,28024,2990,63769,3574,27326,4390,13564,6275,10804,7724,9992,8984,10183,11200,8770,11790,8566,15155,8824,32462,10105,55158,12024,21624,5957,14098,2509,13972,1821,12307,1374,5460,1461,1,106,0,0,0,0,0,0,20220403
87,202203,3호선,일원,6,0,1695,1266,7090,9240,19256,28249,19295,21761,13452,14860,12959,13595,14011,9765,14149,11934,12778,12574,13141,11731,17621,11190,24122,9746,29623,12231,15490,16832,8441,13578,5079,8515,3435,7707,2901,9191,874,4082,0,79,0,0,0,0,0,0,20220403
88,202203,3호선,잠원,4,0,950,657,3938,5158,10079,5823,13480,9278,8137,6254,5789,4130,5901,4241,6010,4862,6308,5688,6042,5267,6404,5859,8385,6551,9564,8420,8363,11633,5130,8846,3390,5091,3445,4870,2280,6056,658,3338,0,11,0,0,0,0,0,0,20220403
89,202203,3호선,종로3가,15,0,453,878,885,5092,1289,13642,2112,43128,2985,40104,4686,28108,6886,20512,8444,18759,9736,17970,11608,17254,15157,15317,17636,13373,27164,12950,49237,12261,27736,6540,14940,2896,16431,2193,12862,1457,5039,1416,3,178,0,0,0,0,0,0,20220403
90,202203,3호선,지축,3,0,2058,802,6853,5505,19235,3672,18650,4066,9306,2758,6322,2318,5589,3071,5610,3821,5746,3856,4830,4304,6055,5318,8781,7187,6553,8863,4332,16431,2174,13090,1306,7996,941,6468,748,6480,247,3091,0,2,0,0,2,2,0,0,20220403
91,202203,3호선,충무로,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,3,0,2,0,1,0,7,0,1,0,2,0,4,0,7,0,3,0,0,0,0,0,0,0,0,0,20220403
92,202203,3호선,학여울,8,1,512,219,1549,1446,3318,2878,3514,6464,2296,4555,1842,4692,2448,4371,3543,4591,3838,5559,4502,5633,5802,4813,6704,3418,7158,3418,6346,3907,3273,2911,1936,1756,1428,1606,933,1499,181,918,0,6,1,0,0,0,0,0,20220403
93,202203,3호선,홍제,77,4,8852,1162,21654,6404,55657,10208,59470,23419,36668,17226,24950,15409,23830,15666,26043,16980,23625,19113,22076,20264,22465,24159,23612,29693,24765,35146,23854,55237,12405,44034,9117,24808,7179,23175,5535,19746,1716,13085,1,0,0,0,0,0,0,0,20220403
94,202203,4호선,길음,9,1,8718,1849,26425,6064,75686,12588,73517,28092,40694,20952,27184,15775,23927,19093,25859,19323,25323,22440,22749,22939,23664,25009,26244,34044,29485,44764,28120,68271,15267,55620,11271,31989,9093,28348,9736,27279,2453,17594,0,10,0,0,0,0,0,0,20220403
95,202203,4호선,남태령,72,0,443,82,781,1008,1946,2999,2640,3697,2206,1350,1641,1134,1608,1007,1686,1260,1897,1143,1570,1251,1760,1162,2205,1342,2828,1452,2877,1672,1171,1282,855,908,513,717,297,608,106,321,1,32,0,0,0,0,0,0,20220403
96,202203,4호선,노원,109,0,9842,394,20448,6191,47217,12636,48327,27625,29128,26898,21100,20116,20799,19853,24761,23337,24285,27211,23866,26766,24580,30393,27696,36608,28161,48236,29518,73450,21689,56199,22625,30924,20984,25079,21177,21239,9542,15884,12,3003,0,0,0,0,0,0,20220403
97,202203,4호선,당고개,37,0,7628,50,16511,4922,45542,7215,41103,11765,24258,10274,16431,10133,15290,9904,15738,11372,15457,11717,14430,12340,13590,14957,13891,18021,14415,22282,13270,32002,8489,29306,5842,18746,3925,16274,2880,15206,883,11466,1,606,0,0,1,0,0,0,20220403
98,202203,4호선,동대문,185,32,5084,2476,2682,13083,4514,33303,5963,71815,10554,63099,15017,48624,21154,41489,25549,35571,29522,33906,36354,32793,43794,26638,53311,19773,76751,13578,58285,10493,27526,12802,17115,8492,18863,5135,10190,3580,3483,4698,7,127,0,1,0,1,0,0,20220403
99,202203,4호선,동대문역사문화공원(DDP),339,0,5808,1355,3740,11322,6384,22876,7445,58088,7285,32081,7785,22781,11080,20884,13868,19528,15436,19512,19527,19447,24794,16511,29468,14272,46830,14896,62675,15563,32846,19479,22926,9771,21801,6815,16190,4974,6777,5139,6,482,0,6,0,0,0,0,20220403
100,202203,4호선,동작(현충원),6,0,305,125,485,1405,1515,2631,2042,4469,1722,2661,1380,2599,1876,2366,1982,2668,2317,3144,2488,3400,3343,2987,3783,2809,4539,3107,4605,3709,2118,2520,1847,1350,1740,809,895,656,275,935,0,278,0,0,0,0,0,0,20220403
101,202203,4호선,명동,15,0,647,760,2348,14441,3935,38155,5714,95827,6609,58182,8481,31238,14019,28295,19334,35594,21172,28983,25515,25193,35948,25034,44904,21012,55425,20737,93390,18691,39910,11046,32371,5873,25324,4570,15628,3575,3483,2423,5,219,0,0,0,0,0,0,20220403
102,202203,4호선,미아(서울사이버대학),44,2,9361,1255,18741,4575,42991,16935,47311,30070,28965,16251,20622,13561,19672,15960,20186,14588,20105,16233,19442,18544,19973,21753,23718,24413,23584,31326,24684,42200,14655,35078,9551,21032,7623,18837,7828,16848,1790,11928,5,32,0,0,1,1,0,0,20220403
103,202203,4호선,미아사거리,45,2,13344,1849,32535,7270,84958,17870,88435,30341,53204,30299,36065,24060,33754,24161,34995,27882,34998,30213,33432,33596,35164,40359,40852,49544,38592,60927,38721,89998,27331,71054,26561,39671,14928,35486,12036,31466,4980,20241,2,9,0,1,0,0,0,0,20220403
104,202203,4호선,사당,142,41,8535,1087,19886,13238,60446,19524,75255,30509,54957,24102,33274,19028,28668,20418,31421,23699,30779,23100,28481,22650,27485,26591,30835,33630,35893,47697,41848,71250,26678,47648,22057,27257,24002,24111,22259,23506,8617,18798,18,2047,0,6,0,0,0,0,20220403
105,202203,4호선,삼각지,4,1,568,276,1792,3416,6118,8496,8558,15681,5168,8694,3716,6015,3894,6457,4824,7056,5390,6950,5775,6403,6114,6687,7539,7554,11323,10067,15622,14552,7494,8825,5991,5023,7056,4097,6615,3963,3351,3980,3,447,0,0,0,0,0,0,20220403
106,202203,4호선,상계,23,2,12085,161,31878,6755,76897,15881,64836,18162,37455,14914,25987,14102,23183,14201,25435,17257,22915,19166,21867,19687,21596,23310,24511,29459,22241,38578,20651,58963,13234,52659,9188,31883,8672,26643,9997,24484,2475,17250,2,222,0,0,0,0,0,0,20220403
107,202203,4호선,서울역,167,0,3577,492,4755,9040,10507,27285,13353,60786,9736,33227,8213,17527,9633,15154,10502,18235,10220,18009,10537,17098,11820,18458,14238,20213,32582,23666,45832,26059,17100,18267,10692,12328,9515,11363,7388,10413,2825,6089,6,1484,0,0,0,1,0,0,20220403
108,202203,4호선,성신여대입구(돈암),15,1,4705,1553,15477,5577,40859,15476,46645,36741,29269,24245,23145,20541,24153,25577,28382,23203,28036,26130,28876,28552,31155,28588,35662,33662,40144,44236,43164,59536,27453,44860,23435,26958,25552,23450,23976,22062,9146,16164,2,11,0,2,0,0,0,0,20220403
109,202203,4호선,수유(강북구청),62,14,17645,2745,42045,9555,102498,19455,109432,50851,67500,35026,46687,27415,43811,27893,46375,31274,44430,35271,42163,39429,40866,46652,44733,60515,49684,74797,55622,113445,32185,97198,23041,57765,20605,48991,18439,44475,9624,31813,3,398,0,0,0,0,0,0,20220403
110,202203,4호선,숙대입구(갈월),3,0,2446,652,6564,5924,14988,20549,21535,46020,14909,28436,12951,18737,13642,16154,16087,16089,17079,16507,17744,16657,20921,15534,27399,18552,31950,23306,44829,29810,22493,19464,17493,11815,17588,10877,15543,9590,6137,6328,0,2,0,0,0,0,0,0,20220403
111,202203,4호선,신용산,8,0,1231,806,3490,9287,9732,27138,14516,73442,10738,51621,9371,23251,12334,17774,12877,19116,15063,19589,16527,17905,20317,17570,24807,19214,43904,22485,71824,27131,34956,16851,25382,9259,21792,7187,15519,5790,6257,3220,1,0,0,0,0,0,0,0,20220403
112,202203,4호선,쌍문,245,15,21585,994,47817,7613,113038,14527,112745,25776,67058,17301,43619,16626,37479,18023,37699,22239,35501,24935,30844,26876,28619,35758,31266,45894,31341,58917,30191,95194,18711,87341,13047,53368,10518,45879,8345,40983,3374,28489,9,984,1,1,0,0,0,0,20220403
113,202203,4호선,이촌(국립중앙박물관),43,3,947,578,4250,6437,10503,12702,13593,24133,9122,13372,6791,9048,7273,8944,9251,10582,8955,12496,9894,12068,12076,11409,16804,11521,19289,12582,21629,16278,8167,11331,6353,6785,6045,5911,3612,5547,1199,3549,1,1,0,0,0,0,0,0,20220403
114,202203,4호선,창동,1649,32,13450,2424,32857,11071,81281,16680,69024,33974,43206,26722,32874,25146,31726,25330,34180,32157,35906,36680,32943,39516,35087,42956,39289,49197,41676,57812,43273,86259,24156,70812,18092,39509,15795,32842,12572,29154,5516,20077,196,3376,6,2,0,1,0,0,20220403
115,202203,4호선,총신대입구(이수),72,0,4903,869,13822,7576,41048,16288,50846,39130,31279,27420,23215,21501,22678,21269,25498,23543,27417,26088,24959,27640,24812,31290,27583,35971,30649,45596,37341,65272,21728,41124,18728,22496,16032,18903,13895,17181,5393,10770,2,217,0,0,0,0,0,0,20220403
116,202203,4호선,충무로,44,2,2242,2846,3769,18862,7807,48070,11528,155110,11684,90676,13215,47002,17441,36203,21318,35721,26020,34939,33103,29062,38545,25066,48948,24749,77526,27523,129199,30352,61864,17181,41823,9141,42177,8837,37088,7208,15832,6580,11,501,0,0,0,0,0,0,20220403
117,202203,4호선,한성대입구(삼선교),66,1,5989,839,11045,5758,27395,16608,32446,27728,21482,20295,15899,15445,15570,15116,19093,16386,18952,17801,18558,16756,21190,17558,26618,20877,28400,26240,27936,32836,16412,25420,12864,16575,11553,14991,8659,14132,3233,10870,9,5140,0,1,2,2,0,0,20220403
118,202203,4호선,혜화,13,0,2651,2395,6514,21247,15702,44510,17813,104958,20660,69922,26436,49217,29858,46695,32336,53876,32612,65436,42539,61205,58703,45874,71130,43707,85500,52078,101793,54681,58165,39467,53347,15522,70853,14713,62826,12712,20196,9173,3,582,0,0,0,0,0,0,20220403
119,202203,4호선,회현(남대문시장),23,0,1653,617,2682,17957,4402,43548,7066,107373,7608,81686,11482,65210,20092,52829,27547,45432,33772,40831,41777,35712,50447,29406,65950,19887,77735,15595,99097,13475,39145,7564,38778,4291,16400,4832,9633,3292,3335,2117,4,338,0,0,0,0,0,0,20220403
120,202203,5호선,강동,81,2,9632,1416,17707,10119,49199,25602,60723,46489,31634,23728,22491,17008,21580,14883,22546,16704,22071,20169,20270,18857,22639,21212,24833,23605,36263,31690,40715,48004,18143,36543,12518,23470,10134,21373,7718,20137,2488,13903,19,2256,0,0,0,0,0,0,20220403
121,202203,5호선,강일,0,0,1761,472,5921,2203,14567,3537,14837,5699,8819,2040,6189,1894,5481,2688,5589,3369,5059,3519,4326,3844,4318,5450,5668,5834,5081,8524,5599,11373,2108,9900,1248,7644,1143,5529,954,5802,258,4553,0,1,0,0,0,0,0,0,20220403
122,202203,5호선,개롱,3,0,2844,989,7223,2941,21772,7109,18666,14499,10203,7378,8071,5258,7307,5096,8076,6014,7771,7368,6771,7102,7529,8052,10485,11703,10190,12623,11814,19157,5222,17120,3941,8910,3792,7969,1978,7698,553,4560,0,135,0,0,0,0,0,0,20220403
123,202203,5호선,개화산,2,0,3596,371,7059,3058,19842,5596,17748,11887,9551,5576,6677,4467,6603,4964,7063,5789,7276,5652,6241,5867,6526,6808,7581,7681,8614,9393,10643,15558,4522,13435,2866,8210,2258,6605,1817,6781,533,4252,2,730,0,0,0,0,0,0,20220403
124,202203,5호선,거여,0,0,4932,767,13474,4480,42957,9193,35489,17615,17967,9049,11952,6025,10717,6501,11896,7482,11060,10022,10402,8952,11149,11603,12813,15626,14179,19570,14143,30644,6427,28845,4910,12811,4249,14307,2970,11536,861,7059,0,460,0,0,0,0,0,0,20220403
125,202203,5호선,고덕,4,0,3112,1514,9827,5400,25800,15604,21391,16568,13781,10516,11202,9468,12938,7912,13319,9723,11422,13382,12365,12058,14217,12135,19080,13953,18927,17913,14260,25447,8042,22417,6659,10559,6535,9879,6501,8867,1365,5082,6,1371,0,0,0,0,0,0,20220403
126,202203,5호선,공덕,5,0,1377,869,4873,5670,19196,25558,25773,68998,11943,32467,9508,13567,11115,11559,13027,11354,13679,12555,13174,11206,14289,12052,18688,13895,31841,21051,55437,35618,20689,18859,14956,10420,15319,8927,12470,8222,5086,5059,6,377,0,0,0,0,0,0,20220403
127,202203,5호선,광나루(장신대),5,0,4607,1480,14556,6622,36749,14037,39985,26926,23273,17720,15583,15868,14774,12492,17113,14125,17353,13182,16704,14168,18106,14668,21213,18527,22741,23455,26990,34306,13037,24836,8147,15557,8965,13379,6655,13367,1820,8068,4,356,0,0,0,0,0,0,20220403
128,202203,5호선,광화문(세종문화회관),8,0,926,813,2731,20411,7480,61333,12235,204924,9605,85468,10416,38038,15237,36235,18554,34030,25176,35745,30484,30091,40022,24014,51230,21805,82270,27075,168909,33164,60600,15959,43715,7053,45124,5177,27983,3955,8788,2548,4,114,0,0,0,0,0,0,20220403
129,202203,5호선,군자(능동),21,1,6337,729,10596,4676,30129,6967,41032,22442,18947,15237,11554,9835,11046,9755,12585,10966,12617,13214,11322,12709,11949,15458,13912,18068,17762,28290,22607,45811,13087,29808,10009,17913,9682,14973,9125,14946,4053,11454,2,3571,0,0,0,0,0,0,20220403
130,202203,5호선,굽은다리(강동구민회관앞),0,0,6191,558,12884,2437,32458,5587,34216,12656,18555,8544,13086,7037,11980,7564,13101,8458,12261,9988,10642,10306,10442,11697,10744,16156,11888,19595,13196,30649,7285,23979,5159,13691,5132,14050,3620,11466,1079,6794,16,1124,0,0,0,0,0,0,20220403
131,202203,5호선,길동,4,0,4177,671,7193,3940,20287,7115,24183,16495,12265,12055,10327,8205,10293,8641,12111,10200,11449,10207,10235,11244,10886,11553,12903,15666,13735,16500,15487,24077,7549,18767,5484,10427,5371,8563,3922,7616,1427,4766,6,915,0,0,0,0,0,0,20220403
132,202203,5호선,김포공항,1,0,319,1796,1537,7794,4478,13230,6359,16247,6348,10511,6251,10641,9296,12813,9807,13114,11253,14260,13090,13108,13789,12967,14391,13679,18295,13458,22414,13201,14597,8799,13129,3501,13232,1762,8270,1205,1338,1026,25,127,0,0,0,0,0,0,20220403
133,202203,5호선,까치산,174,0,21627,1473,39151,8503,112555,10930,137150,18155,67503,15767,38975,16434,34491,18697,37126,22395,34889,24732,29201,27938,27489,39768,28607,46599,27975,64026,27619,112673,16760,89194,12690,53425,10078,47764,9142,43218,3810,27849,14,1856,0,0,0,0,0,0,20220403
134,202203,5호선,답십리,19,0,8743,925,16193,6145,49543,12838,65505,32269,29743,16009,18538,12011,16054,11940,18219,15175,17321,14933,15867,14848,16484,17432,18519,20743,23959,29444,29284,49325,14890,36069,9507,19188,8345,18448,6603,17084,2325,11081,4,417,0,0,0,0,0,0,20220403
135,202203,5호선,동대문역사문화공원(DDP),0,0,139,296,422,2616,1120,8033,1720,25955,1132,9193,1575,3270,1830,2610,1602,2344,1868,2566,2524,2539,2695,2159,4045,2133,9143,2094,17192,2631,6675,1590,3433,1082,2954,929,2271,818,886,695,1,45,0,0,0,0,0,0,20220403
136,202203,5호선,둔촌동,0,0,3267,929,8376,9914,21978,10283,24506,17589,13317,10836,9546,8163,9851,7506,10467,8877,10010,9804,9827,10367,11045,11612,15486,13282,17926,18459,18694,25774,9335,17977,6589,9869,5840,8014,4492,7714,1421,4839,0,1,0,0,0,0,0,0,20220403
137,202203,5호선,마곡,2,0,2074,1543,6509,5202,21813,12178,20109,44446,11231,27424,9282,12234,9312,9470,9821,9950,10519,10787,11304,10154,13010,10578,16535,11570,25180,14352,38163,21300,15529,17341,9942,9318,8682,7254,6360,7917,2282,4552,8,517,0,0,0,0,0,0,20220403
138,202203,5호선,마장,3,0,2291,511,5111,3351,14487,6065,17477,15372,9509,8945,6925,6004,6484,5642,7171,5715,7236,6764,6896,5366,7640,6624,9196,7325,10044,10087,11525,14347,6813,9714,4035,6345,3669,5727,2953,5428,1005,3574,1,94,0,0,0,0,0,0,20220403
139,202203,5호선,마천,24,1,5913,245,12273,2764,33763,4160,27310,9652,13701,6177,8531,6089,7646,5446,8892,5811,8195,7225,7015,6789,6643,9741,7942,11081,7825,16043,8535,22378,3977,21064,3196,10488,1766,10720,1290,9636,320,5978,1,904,0,0,0,0,0,0,20220403
140,202203,5호선,마포,25,0,1956,1347,6795,13228,21739,19114,28451,64961,14849,29969,11075,14446,11878,13208,12721,12631,14508,13635,13938,12149,15311,12197,20510,16082,30009,21972,52693,33964,20121,21194,16307,10906,16078,9454,12728,8131,5563,5458,3,360,0,0,0,0,0,0,20220403
141,202203,5호선,명일,3,0,4061,793,12053,3499,30944,6679,28042,12002,14963,8425,11852,8131,11338,7377,12251,7620,10881,10284,10126,9883,10053,11365,12097,14436,10900,19546,11221,31612,6489,24703,4893,11687,4550,12118,3648,9855,1139,6381,14,1021,0,1,0,0,0,0,20220403
142,202203,5호선,목동,5,0,6671,1118,17610,5016,52609,14103,62416,24909,28253,18899,19730,13603,18891,12412,19998,14956,19059,16987,17578,18633,17977,20942,19973,28196,22615,36984,26314,70627,13920,48487,11031,24858,10504,23831,12421,21113,3302,12357,3,302,0,0,0,0,0,0,20220403
143,202203,5호선,미사,39,0,5763,718,20597,6224,57886,10335,54584,20201,26176,16830,18413,11820,16653,12221,18781,15721,18305,15070,15537,16661,18012,20000,20071,24121,22577,30762,23584,49094,13000,54998,12221,32760,11888,19751,11488,19377,4613,14105,1,9,0,0,0,0,0,0,20220403
144,202203,5호선,발산,1,0,2589,2225,7783,10942,22980,32161,24585,99090,14981,52769,16123,24719,19261,22626,21682,22522,22826,25936,25783,23128,30251,22584,36965,23712,54328,27858,76551,41235,33484,29641,25165,14160,25808,11585,22640,10020,9481,5718,21,760,0,0,0,0,0,0,20220403
145,202203,5호선,방이,0,0,2136,835,6517,3691,17163,7850,15001,24155,9409,11015,7507,6489,6842,6108,8314,7469,8765,7789,7453,8261,8481,10192,10166,11493,12615,16764,18677,18159,8781,15273,7130,8067,8788,5778,9517,5980,1471,3757,0,0,0,0,0,0,0,0,20220403
146,202203,5호선,방화,10,1,4243,2,9151,3173,24005,5411,21705,11454,11862,5671,9201,5221,8434,5583,8780,6559,9019,7080,9570,7475,8591,8301,9027,9893,8790,11113,8524,19205,4186,17171,2891,9709,2157,9208,1769,8274,564,5452,1,962,0,0,0,0,0,0,20220403
147,202203,5호선,상일동,32,0,8255,992,25150,5342,72400,10710,47193,15663,27286,8714,18713,8176,17463,8205,17099,10889,15670,11839,14205,13422,14974,16055,16620,18165,16862,30100,16120,48583,8933,48187,6419,22665,4392,18745,2877,17542,883,13373,7,4999,0,0,0,0,0,0,20220403
148,202203,5호선,서대문,11,1,2508,975,5086,11451,15025,57911,20713,135957,14231,36490,13039,17017,15591,15621,16035,14882,15241,18322,18270,15923,23705,11474,30529,12313,55399,14648,97551,19874,26822,12736,19353,7976,16361,7844,12562,6657,4112,4288,3,433,0,0,0,0,0,0,20220403
149,202203,5호선,송정,14,0,3154,1063,6923,3874,18589,6581,19270,11151,12085,6454,9098,5949,8407,6231,8752,7453,8739,7347,8108,7630,8116,8122,9231,10598,11520,11789,11397,17875,6536,13843,4544,9004,3763,8230,3202,7295,1423,5047,6,383,0,0,0,0,0,0,20220403
150,202203,5호선,신금호,10,0,2626,435,6214,2395,18312,8982,24241,12209,12516,6561,8315,5458,7245,5274,7868,5992,7728,7083,7084,7249,8100,8685,10815,10882,8825,13939,8632,22478,6386,15249,4398,9279,3221,7778,2494,7292,902,5087,3,283,0,0,0,0,0,0,20220403
151,202203,5호선,신길,59,0,1364,395,3344,1953,12056,4270,18724,12606,6984,5230,3621,2399,3558,2654,4102,3042,3866,3454,3298,3238,3501,3721,4266,4543,6678,8429,11632,15420,3892,9654,2566,6952,2495,6920,2037,6971,964,4877,1,55,0,0,0,0,0,0,20220403
152,202203,5호선,신정(은행정),39,0,11233,741,19933,3248,58955,6956,68768,13445,31952,7894,17829,6637,14610,7163,15382,8147,14550,10112,11424,11089,11533,15136,12163,18619,13213,24556,14159,43962,6798,32495,4778,20293,4007,19020,3676,17362,1072,12079,3,291,0,0,0,0,0,0,20220403
153,202203,5호선,아차산(어린이대공원후문),3,0,8080,1337,14712,4900,39475,13563,53661,25811,27538,16855,17585,17625,16730,16566,19733,17784,19759,19463,20924,17239,22498,21104,25783,24969,26662,32482,27072,50126,14831,34621,10194,20346,10786,17613,11049,15783,2198,9888,4,517,0,0,0,0,0,0,20220403
154,202203,5호선,애오개,27,0,2226,414,4552,3806,15550,8747,20396,24900,9868,11096,6840,5830,7422,4928,7651,5877,7930,6769,7274,6762,8793,7177,9084,7572,12038,10697,19322,18000,6716,11308,4635,7301,3551,6028,3163,5956,1033,3868,4,2138,0,0,0,0,0,0,20220403
155,202203,5호선,양평,1,0,1856,678,5748,2586,21580,8439,25264,34168,9857,11333,6656,5203,6479,4526,6698,5320,6924,5698,6508,5159,6973,6391,7663,7347,12983,11067,27953,20014,7916,14505,4928,8621,3841,7639,2860,7621,1015,4794,0,134,0,0,0,0,0,0,20220403
156,202203,5호선,여의나루,6,0,919,1288,2139,8370,4265,31705,7035,55743,4080,20279,3730,12852,4988,12136,5799,14411,6827,18431,9529,20256,15086,20687,22851,18874,38286,18163,52270,18179,26503,10022,26314,5890,18179,3972,11284,3233,3349,2197,5,113,0,0,0,0,0,0,20220403
157,202203,5호선,여의도,1,0,1614,2640,3485,20256,9057,118897,12066,190333,9686,65908,9877,25209,14885,23449,15195,23874,18326,27224,23522,21927,30637,20707,40692,19668,111936,23383,147091,28940,60024,14083,46545,7458,37862,6281,24566,5572,7747,5302,4,586,0,0,0,0,0,0,20220403
